Date,Open,High,Low,Close,Volume
2003-12-01,7635.89990234375,7635.89990234375,7635.89990234375,7635.89990234375,0
2003-12-02,7624.10009765625,7624.10009765625,7624.10009765625,7624.10009765625,0
2003-12-03,7633.60009765625,7633.60009765625,7633.60009765625,7633.60009765625,0
2003-12-04,7629.5,7629.5,7629.5,7629.5,0
2003-12-05,7632.89990234375,7632.89990234375,7632.89990234375,7632.89990234375,0
2003-12-08,7634.60009765625,7634.60009765625,7634.60009765625,7634.60009765625,0
2003-12-09,7639.2998046875,7639.2998046875,7639.2998046875,7639.2998046875,0
2003-12-10,7636.39990234375,7636.39990234375,7636.39990234375,7636.39990234375,0
2003-12-11,7633.2998046875,7633.2998046875,7633.2998046875,7633.2998046875,0
2003-12-12,7637.7998046875,7637.7998046875,7637.7998046875,7637.7998046875,0
2003-12-15,7634.7001953125,7634.7001953125,7634.7001953125,7634.7001953125,0
2003-12-16,7633.2001953125,7633.2001953125,7633.2001953125,7633.2001953125,0
2003-12-17,7644.7001953125,7644.7001953125,7644.7001953125,7644.7001953125,0
2003-12-18,7645.7998046875,7645.7998046875,7645.7998046875,7645.7998046875,0
2003-12-19,7630.2998046875,7630.2998046875,7630.2998046875,7630.2998046875,0
2003-12-22,7639.10009765625,7639.10009765625,7639.10009765625,7639.10009765625,0
2003-12-23,7640.7001953125,7640.7001953125,7640.7001953125,7640.7001953125,0
2003-12-29,7642.10009765625,7642.10009765625,7642.10009765625,7642.10009765625,0
2003-12-30,7643.2001953125,7643.2001953125,7643.2001953125,7643.2001953125,0
2003-12-31,7570.0,7570.0,7570.0,7570.0,0
2004-01-02,7645.7001953125,7645.7001953125,7645.7001953125,7645.7001953125,0
2004-01-05,7643.7001953125,7643.7001953125,7643.7001953125,7643.7001953125,0
2004-01-06,7639.0,7639.0,7639.0,7639.0,0
2004-01-07,7641.5,7641.5,7641.5,7641.5,0
2004-01-08,7627.2001953125,7627.2001953125,7627.2001953125,7627.2001953125,0
2004-01-09,7648.5,7648.5,7648.5,7648.5,0
2004-01-12,7645.10009765625,7645.10009765625,7645.10009765625,7645.10009765625,0
2004-01-13,7644.2001953125,7644.2001953125,7644.2001953125,7644.2001953125,0
2004-01-14,7642.2998046875,7642.2998046875,7642.2998046875,7642.2998046875,0
2004-01-15,7642.0,7642.0,7642.0,7642.0,0
2004-01-16,7653.5,7653.5,7653.5,7653.5,0
2004-01-19,7631.39990234375,7631.39990234375,7631.39990234375,7631.39990234375,0
2004-01-20,7626.2998046875,7626.2998046875,7626.2998046875,7626.2998046875,0
2004-01-21,7633.0,7635.7001953125,7633.0,7635.7001953125,0
2004-01-22,7645.39990234375,7645.39990234375,7645.39990234375,7645.39990234375,0
2004-01-23,7655.5,7655.5,7655.5,7655.5,0
2004-01-26,7646.2998046875,7646.2998046875,7646.2998046875,7646.2998046875,0
2004-01-27,7635.7001953125,7635.7001953125,7635.7001953125,7635.7001953125,0
2004-01-28,7646.39990234375,7646.39990234375,7646.39990234375,7646.39990234375,0
2004-01-29,7644.2001953125,7644.2001953125,7644.2001953125,7644.2001953125,0
2004-01-30,7628.7998046875,7628.7998046875,7628.7998046875,7628.7998046875,0
2004-02-02,7630.89990234375,7630.89990234375,7630.89990234375,7630.89990234375,0
2004-02-03,7643.0,7643.0,7643.0,7643.0,0
2004-02-04,7643.0,7643.0,7643.0,7643.0,0
2004-02-05,7639.5,7639.5,7639.5,7639.5,0
2004-02-06,7641.5,7641.5,7641.5,7641.5,0
2004-02-09,7646.2998046875,7681.2998046875,7646.2998046875,7681.2998046875,0
2004-02-10,7643.5,7643.5,7643.5,7643.5,0
2004-02-11,7640.60009765625,7640.60009765625,7640.60009765625,7640.60009765625,0
2004-02-12,7644.60009765625,7644.60009765625,7644.60009765625,7644.60009765625,0
2004-02-13,7646.10009765625,7646.10009765625,7646.10009765625,7646.10009765625,0
2004-02-16,7645.0,7645.0,7645.0,7645.0,0
2004-02-17,7649.39990234375,7649.39990234375,7649.39990234375,7649.39990234375,0
2004-02-18,7651.5,7651.5,7651.5,7651.5,0
2004-02-19,7644.7998046875,7644.7998046875,7644.7998046875,7644.7998046875,0
2004-02-20,7641.10009765625,7641.10009765625,7641.10009765625,7641.10009765625,0
2004-02-23,7642.7001953125,7642.7001953125,7642.7001953125,7642.7001953125,0
2004-02-24,7641.2001953125,7641.2001953125,7641.2001953125,7641.2001953125,0
2004-02-25,7652.0,7652.0,7652.0,7652.0,0
2004-02-26,7637.7001953125,7637.7001953125,7637.7001953125,7637.7001953125,0
2004-02-27,7638.0,7638.0,7638.0,7638.0,0
2004-03-01,7643.2001953125,7643.2001953125,7643.2001953125,7643.2001953125,0
2004-03-02,7644.60009765625,7644.60009765625,7644.60009765625,7644.60009765625,0
2004-03-03,7650.60009765625,7650.60009765625,7650.60009765625,7650.60009765625,0
2004-03-04,7646.7998046875,7646.7998046875,7646.7998046875,7646.7998046875,0
2004-03-05,7636.7998046875,7636.7998046875,7636.7998046875,7636.7998046875,0
2004-03-08,7644.89990234375,7644.89990234375,7644.89990234375,7644.89990234375,0
2004-03-09,7637.10009765625,7637.10009765625,7637.10009765625,7637.10009765625,0
2004-03-10,7637.10009765625,7637.10009765625,7637.10009765625,7637.10009765625,0
2004-03-11,7631.2001953125,7631.2001953125,7631.2001953125,7631.2001953125,0
2004-03-12,7642.2998046875,7642.2998046875,7642.2998046875,7642.2998046875,0
2004-03-15,7642.10009765625,7642.10009765625,7642.10009765625,7642.10009765625,0
2004-03-16,7635.39990234375,7635.39990234375,7635.39990234375,7635.39990234375,0
2004-03-17,7635.89990234375,7635.89990234375,7635.89990234375,7635.89990234375,0
2004-03-18,7642.7998046875,7642.7998046875,7642.7998046875,7642.7998046875,0
2004-03-19,7640.2001953125,7640.2001953125,7640.2001953125,7640.2001953125,0
2004-03-22,7635.7998046875,7635.7998046875,7635.7998046875,7635.7998046875,0
2004-03-23,7636.10009765625,7636.10009765625,7636.10009765625,7636.10009765625,0
2004-03-24,7636.39990234375,7636.39990234375,7636.39990234375,7636.39990234375,0
2004-03-25,7626.39990234375,7626.39990234375,7626.39990234375,7626.39990234375,0
2004-03-26,7629.2001953125,7629.2001953125,7629.2001953125,7629.2001953125,0
2004-03-29,7640.5,7640.5,7640.5,7640.5,0
2004-03-30,7642.39990234375,7642.39990234375,7642.39990234375,7642.39990234375,0
2004-03-31,7634.10009765625,7634.10009765625,7634.10009765625,7634.10009765625,0
2004-04-01,7640.7998046875,7640.7998046875,7640.7998046875,7640.7998046875,0
2004-04-02,7638.10009765625,7638.10009765625,7638.10009765625,7638.10009765625,0
2004-04-05,7634.5,7634.5,7634.5,7634.5,0
2004-04-06,7633.60009765625,7633.60009765625,7633.60009765625,7633.60009765625,0
2004-04-07,7625.39990234375,7625.39990234375,7625.39990234375,7625.39990234375,0
2004-04-08,7636.2998046875,7636.2998046875,7636.2998046875,7636.2998046875,0
