Date,Open,High,Low,Close,Volume
2003-12-01,524.2000122070312,524.2000122070312,524.2000122070312,524.2000122070312,0
2003-12-02,526.9199829101562,526.9199829101562,526.9199829101562,526.9199829101562,0
2003-12-03,519.6599731445312,519.6599731445312,519.6599731445312,519.6599731445312,0
2003-12-04,522.0499877929688,522.0499877929688,522.0499877929688,522.0499877929688,0
2003-12-05,521.7899780273438,521.7899780273438,521.7899780273438,521.7899780273438,0
2003-12-08,516.0399780273438,516.0399780273438,516.0399780273438,516.0399780273438,0
2003-12-09,513.6799926757812,513.6799926757812,513.6799926757812,513.6799926757812,0
2003-12-10,515.1500244140625,515.1500244140625,515.1500244140625,515.1500244140625,0
2003-12-11,518.25,518.25,518.25,518.25,0
2003-12-12,514.27001953125,514.27001953125,514.27001953125,514.27001953125,0
2003-12-15,516.0599975585938,516.0599975585938,516.0599975585938,516.0599975585938,0
2003-12-16,510.44000244140625,510.44000244140625,510.44000244140625,510.44000244140625,0
2003-12-17,511.5799865722656,511.5799865722656,511.5799865722656,511.5799865722656,0
2003-12-18,508.010009765625,508.010009765625,508.010009765625,508.010009765625,0
2003-12-19,507.1700134277344,507.1700134277344,507.1700134277344,507.1700134277344,0
2003-12-22,506.4599914550781,506.4599914550781,506.4599914550781,506.4599914550781,0
2003-12-23,507.92999267578125,507.92999267578125,507.92999267578125,507.92999267578125,0
2003-12-29,504.3900146484375,504.3900146484375,504.3900146484375,504.3900146484375,0
2003-12-30,503.95001220703125,503.95001220703125,503.95001220703125,503.95001220703125,0
2003-12-31,499.07000732421875,499.07000732421875,499.07000732421875,499.07000732421875,0
2004-01-02,500.1000061035156,500.1000061035156,500.1000061035156,499.9700012207031,0
2004-01-05,496.8299865722656,496.8299865722656,496.8299865722656,496.8299865722656,0
2004-01-06,493.9100036621094,493.9100036621094,493.9100036621094,493.9100036621094,0
2004-01-07,497.260009765625,497.260009765625,497.260009765625,497.260009765625,0
2004-01-08,499.6300048828125,499.6300048828125,499.6300048828125,499.6300048828125,0
2004-01-09,494.2200012207031,494.2200012207031,494.2200012207031,494.2200012207031,0
2004-01-12,489.79998779296875,489.79998779296875,489.79998779296875,489.79998779296875,0
2004-01-13,494.760009765625,494.760009765625,494.760009765625,494.760009765625,0
2004-01-14,496.75,496.75,496.75,496.75,0
2004-01-15,498.70001220703125,498.70001220703125,498.70001220703125,498.70001220703125,0
2004-01-16,505.0400085449219,505.0400085449219,505.0400085449219,505.0400085449219,0
2004-01-19,509.32000732421875,509.32000732421875,509.32000732421875,509.32000732421875,0
2004-01-20,502.739990234375,502.739990234375,502.739990234375,502.739990234375,0
2004-01-21,498.6000061035156,498.6000061035156,498.6000061035156,498.7200012207031,0
2004-01-22,495.7200012207031,495.7200012207031,495.7200012207031,495.7200012207031,0
2004-01-23,495.07000732421875,495.07000732421875,495.07000732421875,495.07000732421875,0
2004-01-26,501.4599914550781,501.4599914550781,501.4599914550781,501.4599914550781,0
2004-01-27,504.07000732421875,504.07000732421875,504.07000732421875,504.07000732421875,0
2004-01-28,499.8699951171875,499.8699951171875,499.8699951171875,499.8699951171875,0
2004-01-29,503.989990234375,503.989990234375,503.989990234375,503.989990234375,0
2004-01-30,508.3800048828125,508.3800048828125,508.3800048828125,508.3800048828125,0
2004-02-02,505.3999938964844,505.3999938964844,505.3999938964844,505.3999938964844,0
2004-02-03,502.3599853515625,502.3599853515625,502.3599853515625,502.3599853515625,0
2004-02-04,502.3599853515625,502.3599853515625,502.3599853515625,502.3599853515625,0
2004-02-05,500.6199951171875,500.6199951171875,500.6199951171875,500.6199951171875,0
2004-02-06,503.05999755859375,503.05999755859375,503.05999755859375,503.05999755859375,0
2004-02-09,494.8800048828125,494.8800048828125,494.8800048828125,497.1400146484375,0
2004-02-10,493.1400146484375,493.1400146484375,493.1400146484375,493.1400146484375,0
2004-02-11,497.1099853515625,497.1099853515625,497.1099853515625,497.1099853515625,0
2004-02-12,491.3299865722656,491.3299865722656,491.3299865722656,491.3299865722656,0
2004-02-13,491.3699951171875,491.3699951171875,491.3699951171875,491.3699951171875,0
2004-02-16,494.32000732421875,494.32000732421875,494.32000732421875,494.32000732421875,0
2004-02-17,489.7200012207031,489.7200012207031,489.7200012207031,489.7200012207031,0
2004-02-18,489.79998779296875,489.79998779296875,489.79998779296875,489.79998779296875,0
2004-02-19,496.20001220703125,496.20001220703125,496.20001220703125,496.20001220703125,0
2004-02-20,498.010009765625,498.010009765625,498.010009765625,498.010009765625,0
2004-02-23,501.6600036621094,501.6600036621094,501.6600036621094,501.6600036621094,0
2004-02-24,499.8699951171875,499.8699951171875,499.8699951171875,499.8699951171875,0
2004-02-25,498.67999267578125,498.67999267578125,498.67999267578125,498.67999267578125,0
2004-02-26,506.95001220703125,506.95001220703125,506.95001220703125,506.95001220703125,0
