Date,Open,High,Low,Close,Volume
2003-12-01,6.173299789428711,6.173299789428711,6.173299789428711,6.173299789428711,0
2003-12-02,6.163400173187256,6.163400173187256,6.163400173187256,6.163400173187256,0
2003-12-03,6.171800136566162,6.171800136566162,6.171800136566162,6.171800136566162,0
2003-12-04,6.1682000160217285,6.1682000160217285,6.1682000160217285,6.1682000160217285,0
2003-12-05,6.171000003814697,6.171000003814697,6.171000003814697,6.171000003814697,0
2003-12-08,6.172900199890137,6.172900199890137,6.172900199890137,6.172900199890137,0
2003-12-09,6.177000045776367,6.177000045776367,6.177000045776367,6.177000045776367,0
2003-12-10,6.1743998527526855,6.1743998527526855,6.1743998527526855,6.1743998527526855,0
2003-12-11,6.171599864959717,6.171599864959717,6.171599864959717,6.171599864959717,0
2003-12-12,6.175099849700928,6.175099849700928,6.175099849700928,6.175099849700928,0
2003-12-15,6.172999858856201,6.172999858856201,6.172999858856201,6.172999858856201,0
2003-12-16,6.172299861907959,6.172299861907959,6.172299861907959,6.172299861907959,0
2003-12-17,6.18149995803833,6.18149995803833,6.18149995803833,6.18149995803833,0
2003-12-18,6.182799816131592,6.182799816131592,6.182799816131592,6.182799816131592,0
2003-12-19,6.171199798583984,6.171199798583984,6.171199798583984,6.171199798583984,0
2003-12-22,6.1774001121521,6.1774001121521,6.1774001121521,6.1774001121521,0
2003-12-23,6.178599834442139,6.178599834442139,6.178599834442139,6.178599834442139,0
2003-12-29,6.180099964141846,6.180099964141846,6.180099964141846,6.180099964141846,0
2003-12-30,6.180500030517578,6.180500030517578,6.180500030517578,6.180500030517578,0
2003-12-31,6.121699810028076,6.121699810028076,6.121699810028076,6.121699810028076,0
2004-01-02,6.18310022354126,6.18310022354126,6.18310022354126,6.18310022354126,0
2004-01-05,6.182000160217285,6.182000160217285,6.182000160217285,6.182000160217285,0
2004-01-06,6.178500175476074,6.178500175476074,6.178500175476074,6.178500175476074,0
2004-01-07,6.180099964141846,6.180099964141846,6.180099964141846,6.180099964141846,0
2004-01-08,6.168300151824951,6.168300151824951,6.168300151824951,6.168300151824951,0
2004-01-09,6.1859002113342285,6.1859002113342285,6.1859002113342285,6.1859002113342285,0
2004-01-12,6.183700084686279,6.183700084686279,6.183700084686279,6.183700084686279,0
2004-01-13,6.182600021362305,6.182600021362305,6.182600021362305,6.182600021362305,0
2004-01-14,6.1809000968933105,6.1809000968933105,6.1809000968933105,6.1809000968933105,0
2004-01-15,6.180500030517578,6.180500030517578,6.180500030517578,6.180500030517578,0
