Date,Open,High,Low,Close,Volume
2003-12-01,17.173999786376953,17.173999786376953,17.173999786376953,17.173999786376953,0
2003-12-02,17.150999069213867,17.150999069213867,17.150999069213867,17.150999069213867,0
2003-12-03,17.16900062561035,17.16900062561035,17.16900062561035,17.16900062561035,0
2003-12-04,17.18199920654297,17.18199920654297,17.18199920654297,17.18199920654297,0
2003-12-05,17.187000274658203,17.187000274658203,17.187000274658203,17.187000274658203,0
2003-12-08,17.19300079345703,17.19300079345703,17.19300079345703,17.19300079345703,0
2003-12-09,17.23900032043457,17.23900032043457,17.23900032043457,17.23900032043457,0
2003-12-10,17.195999145507812,17.195999145507812,17.195999145507812,17.195999145507812,0
2003-12-11,17.19700050354004,17.19700050354004,17.19700050354004,17.19700050354004,0
2003-12-12,17.20599937438965,17.20599937438965,17.20599937438965,17.20599937438965,0
2003-12-15,17.201000213623047,17.201000213623047,17.201000213623047,17.201000213623047,0
2003-12-16,17.195999145507812,17.195999145507812,17.195999145507812,17.195999145507812,0
2003-12-17,17.2189998626709,17.2189998626709,17.2189998626709,17.2189998626709,0
2003-12-18,17.235000610351562,17.235000610351562,17.235000610351562,17.235000610351562,0
2003-12-19,17.20199966430664,17.20199966430664,17.20199966430664,17.20199966430664,0
2003-12-22,17.2189998626709,17.2189998626709,17.2189998626709,17.2189998626709,0
2003-12-23,17.273000717163086,17.273000717163086,17.273000717163086,17.273000717163086,0
2003-12-29,17.236000061035156,17.236000061035156,17.236000061035156,17.236000061035156,0
2003-12-30,17.236000061035156,17.236000061035156,17.236000061035156,17.236000061035156,0
2003-12-31,17.06999969482422,17.06999969482422,17.06999969482422,17.06999969482422,0
2004-01-02,17.243000030517578,17.243000030517578,17.243000030517578,17.243000030517578,0
2004-01-05,17.240999221801758,17.240999221801758,17.240999221801758,17.240999221801758,0
2004-01-06,17.246999740600586,17.246999740600586,17.246999740600586,17.246999740600586,0
2004-01-07,17.2549991607666,17.2549991607666,17.2549991607666,17.2549991607666,0
2004-01-08,17.22599983215332,17.22599983215332,17.22599983215332,17.22599983215332,0
2004-01-09,17.267000198364258,17.267000198364258,17.267000198364258,17.267000198364258,0
2004-01-12,17.261999130249023,17.261999130249023,17.261999130249023,17.261999130249023,0
2004-01-13,17.26799964904785,17.26799964904785,17.26799964904785,17.26799964904785,0
2004-01-14,17.266000747680664,17.266000747680664,17.266000747680664,17.266000747680664,0
2004-01-15,17.266000747680664,17.266000747680664,17.266000747680664,17.266000747680664,0
2004-01-16,17.29199981689453,17.29199981689453,17.29199981689453,17.29199981689453,0
2004-01-19,17.243000030517578,17.243000030517578,17.243000030517578,17.243000030517578,0
2004-01-20,17.25200080871582,17.25200080871582,17.25200080871582,17.25200080871582,0
2004-01-21,17.266000747680664,17.270999908447266,17.266000747680664,17.270999908447266,0
2004-01-22,17.295000076293945,17.295000076293945,17.295000076293945,17.295000076293945,0
2004-01-23,17.31599998474121,17.31599998474121,17.31599998474121,17.31599998474121,0
2004-01-26,17.295000076293945,17.295000076293945,17.295000076293945,17.295000076293945,0
2004-01-27,17.291000366210938,17.291000366210938,17.291000366210938,17.291000366210938,0
2004-01-28,17.315000534057617,17.315000534057617,17.315000534057617,17.315000534057617,0
2004-01-29,17.312000274658203,17.312000274658203,17.312000274658203,17.312000274658203,0
2004-01-30,17.284000396728516,17.284000396728516,17.284000396728516,17.284000396728516,0
2004-02-02,17.2810001373291,17.2810001373291,17.2810001373291,17.2810001373291,0
2004-02-03,17.327999114990234,17.327999114990234,17.327999114990234,17.327999114990234,0
2004-02-04,17.327999114990234,17.327999114990234,17.327999114990234,17.327999114990234,0
2004-02-05,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,0
2004-02-06,17.325000762939453,17.325000762939453,17.325000762939453,17.325000762939453,0
2004-02-09,17.332000732421875,17.40999984741211,17.332000732421875,17.40999984741211,0
2004-02-10,17.344999313354492,17.344999313354492,17.344999313354492,17.344999313354492,0
2004-02-11,17.34000015258789,17.34000015258789,17.34000015258789,17.34000015258789,0
2004-02-12,17.35300064086914,17.35300064086914,17.35300064086914,17.35300064086914,0
2004-02-13,17.354999542236328,17.354999542236328,17.354999542236328,17.354999542236328,0
2004-02-16,17.354000091552734,17.354000091552734,17.354000091552734,17.354000091552734,0
2004-02-17,17.371999740600586,17.371999740600586,17.371999740600586,17.371999740600586,0
2004-02-18,17.44700050354004,17.44700050354004,17.44700050354004,17.44700050354004,0
2004-02-19,17.363000869750977,17.363000869750977,17.363000869750977,17.363000869750977,0
2004-02-20,17.351999282836914,17.351999282836914,17.351999282836914,17.351999282836914,0
2004-02-23,17.356000900268555,17.356000900268555,17.356000900268555,17.356000900268555,0
2004-02-24,17.363000869750977,17.363000869750977,17.363000869750977,17.363000869750977,0
2004-02-25,17.38800048828125,17.38800048828125,17.38800048828125,17.38800048828125,0
2004-02-26,17.35700035095215,17.35700035095215,17.35700035095215,17.35700035095215,0
2004-02-27,17.354999542236328,17.354999542236328,17.354999542236328,17.354999542236328,0
2004-03-01,17.367000579833984,17.367000579833984,17.367000579833984,17.367000579833984,0
2004-03-02,17.402000427246094,17.402000427246094,17.402000427246094,17.402000427246094,0
2004-03-03,17.415000915527344,17.415000915527344,17.415000915527344,17.415000915527344,0
2004-03-04,17.4060001373291,17.4060001373291,17.4060001373291,17.4060001373291,0
2004-03-05,17.384000778198242,17.384000778198242,17.384000778198242,17.384000778198242,0
2004-03-08,17.402000427246094,17.402000427246094,17.402000427246094,17.402000427246094,0
2004-03-09,17.40399932861328,17.40399932861328,17.40399932861328,17.40399932861328,0
2004-03-10,17.40399932861328,17.40399932861328,17.40399932861328,17.40399932861328,0
2004-03-11,17.392000198364258,17.392000198364258,17.392000198364258,17.392000198364258,0
2004-03-12,17.413999557495117,17.413999557495117,17.413999557495117,17.413999557495117,0
2004-03-15,17.413999557495117,17.413999557495117,17.413999557495117,17.413999557495117,0
2004-03-16,17.430999755859375,17.430999755859375,17.430999755859375,17.430999755859375,0
2004-03-17,17.433000564575195,17.433000564575195,17.433000564575195,17.433000564575195,0
2004-03-18,17.447999954223633,17.447999954223633,17.447999954223633,17.447999954223633,0
2004-03-19,17.441999435424805,17.441999435424805,17.441999435424805,17.441999435424805,0
2004-03-22,17.43600082397461,17.43600082397461,17.43600082397461,17.43600082397461,0
2004-03-23,17.433000564575195,17.433000564575195,17.433000564575195,17.433000564575195,0
2004-03-24,17.44499969482422,17.44499969482422,17.44499969482422,17.44499969482422,0
2004-03-25,17.42300033569336,17.42300033569336,17.42300033569336,17.42300033569336,0
2004-03-26,17.430999755859375,17.430999755859375,17.430999755859375,17.430999755859375,0
2004-03-29,17.452999114990234,17.452999114990234,17.452999114990234,17.452999114990234,0
2004-03-30,17.476999282836914,17.476999282836914,17.476999282836914,17.476999282836914,0
2004-03-31,17.458999633789062,17.458999633789062,17.458999633789062,17.458999633789062,0
2004-04-01,17.472999572753906,17.472999572753906,17.472999572753906,17.472999572753906,0
2004-04-02,17.466999053955078,17.466999053955078,17.466999053955078,17.466999053955078,0
2004-04-05,17.461999893188477,17.461999893188477,17.461999893188477,17.461999893188477,0
2004-04-06,17.47800064086914,17.47800064086914,17.47800064086914,17.47800064086914,0
2004-04-07,17.461999893188477,17.461999893188477,17.461999893188477,17.461999893188477,0
2004-04-08,17.485000610351562,17.485000610351562,17.485000610351562,17.485000610351562,0
2004-04-13,17.468000411987305,17.468000411987305,17.468000411987305,17.468000411987305,0
2004-04-14,17.474000930786133,17.474000930786133,17.474000930786133,17.474000930786133,0
2004-04-15,17.468000411987305,17.468000411987305,17.468000411987305,17.468000411987305,0
2004-04-16,17.481000900268555,17.481000900268555,17.481000900268555,17.481000900268555,0
2004-04-19,17.489999771118164,17.489999771118164,17.489999771118164,17.489999771118164,0
2004-04-20,17.481000900268555,17.489999771118164,17.481000900268555,17.489999771118164,0
2004-04-21,17.481000900268555,17.481000900268555,17.481000900268555,17.481000900268555,0
2004-04-22,17.481000900268555,17.481000900268555,17.481000900268555,17.481000900268555,0
2004-04-23,17.52400016784668,17.52400016784668,17.52400016784668,17.52400016784668,0
2004-04-26,17.51300048828125,17.51300048828125,17.51300048828125,17.51300048828125,0
2004-04-27,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,0
2004-04-28,17.503000259399414,17.503000259399414,17.503000259399414,17.503000259399414,0
2004-04-29,17.506000518798828,17.506000518798828,17.506000518798828,17.506000518798828,0
2004-04-30,17.542999267578125,17.542999267578125,17.48900032043457,17.48900032043457,0
2004-05-03,17.527000427246094,17.527000427246094,17.527000427246094,17.527000427246094,0
2004-05-04,17.527000427246094,17.527000427246094,17.527000427246094,17.527000427246094,0
2004-05-05,17.53700065612793,17.53700065612793,17.53700065612793,17.53700065612793,0
2004-05-06,17.577999114990234,17.577999114990234,17.577999114990234,17.577999114990234,0
2004-05-07,17.555999755859375,17.555999755859375,17.555999755859375,17.555999755859375,0
2004-05-10,17.540000915527344,17.540000915527344,17.540000915527344,17.540000915527344,0
2004-05-11,17.63800048828125,17.63800048828125,17.63800048828125,17.63800048828125,0
2004-05-12,17.545000076293945,17.545000076293945,17.545000076293945,17.545000076293945,0
2004-05-13,17.540000915527344,17.540000915527344,17.540000915527344,17.540000915527344,0
2004-05-14,17.551000595092773,17.551000595092773,17.551000595092773,17.551000595092773,0
2004-05-17,17.576000213623047,17.576000213623047,17.576000213623047,17.576000213623047,0
2004-05-18,17.56399917602539,17.56399917602539,17.56399917602539,17.56399917602539,0
2004-05-19,17.566999435424805,17.566999435424805,17.566999435424805,17.566999435424805,0
2004-05-21,17.562999725341797,17.576000213623047,17.562999725341797,17.576000213623047,0
2004-05-24,17.582000732421875,17.582000732421875,17.582000732421875,17.582000732421875,0
2004-05-25,17.586000442504883,17.586000442504883,17.586000442504883,17.586000442504883,0
2004-05-26,17.589000701904297,17.589000701904297,17.589000701904297,17.589000701904297,0
2004-05-27,17.645999908447266,17.645999908447266,17.645999908447266,17.645999908447266,0
2004-05-28,17.655000686645508,17.655000686645508,17.655000686645508,17.655000686645508,0
2004-06-01,17.613000869750977,17.613000869750977,17.613000869750977,17.613000869750977,0
2004-06-02,17.617000579833984,17.617000579833984,17.617000579833984,17.617000579833984,0
2004-06-03,17.610000610351562,17.610000610351562,17.610000610351562,17.610000610351562,0
2004-06-04,17.628999710083008,17.628999710083008,17.628999710083008,17.628999710083008,0
2004-06-07,17.638999938964844,17.638999938964844,17.638999938964844,17.638999938964844,0
2004-06-08,17.625999450683594,17.709999084472656,17.625999450683594,17.709999084472656,0
2004-06-09,17.617000579833984,17.64299964904785,17.617000579833984,17.64299964904785,0
2004-06-10,17.631999969482422,17.642000198364258,17.631999969482422,17.642000198364258,0
2004-06-11,17.690000534057617,17.690000534057617,17.625999450683594,17.625999450683594,0
2004-06-14,17.674999237060547,17.674999237060547,17.631999969482422,17.631999969482422,0
2004-06-15,17.542999267578125,17.631999969482422,17.542999267578125,17.631999969482422,0
2004-06-16,17.63599967956543,17.63599967956543,17.63599967956543,17.63599967956543,0
2004-06-17,17.63599967956543,17.63599967956543,17.63599967956543,17.63599967956543,0
2004-06-18,17.72599983215332,17.72599983215332,17.649999618530273,17.649999618530273,0
2004-06-21,17.490999221801758,17.663999557495117,17.490999221801758,17.663999557495117,0
2004-06-22,17.6560001373291,17.6560001373291,17.6560001373291,17.6560001373291,0
2004-06-23,17.576000213623047,17.656999588012695,17.549999237060547,17.656999588012695,0
2004-06-24,17.677000045776367,17.677000045776367,17.655000686645508,17.655000686645508,0
2004-06-25,17.667999267578125,17.667999267578125,17.667999267578125,17.667999267578125,0
2004-06-28,17.632999420166016,17.676000595092773,17.632999420166016,17.676000595092773,0
2004-06-29,17.66200065612793,17.677000045776367,17.66200065612793,17.677000045776367,0
2004-06-30,17.781999588012695,17.781999588012695,17.68199920654297,17.68199920654297,0
2004-07-01,17.702999114990234,17.702999114990234,17.702999114990234,17.702999114990234,0
2004-07-02,17.67799949645996,17.67799949645996,17.67799949645996,17.67799949645996,0
2004-07-05,17.437000274658203,17.690000534057617,17.437000274658203,17.690000534057617,0
2004-07-06,17.69700050354004,17.69700050354004,17.69700050354004,17.69700050354004,0
2004-07-07,17.6560001373291,17.697999954223633,17.6560001373291,17.697999954223633,0
2004-07-08,17.687000274658203,17.687000274658203,17.687000274658203,17.687000274658203,0
2004-07-09,17.613000869750977,17.70400047302246,17.613000869750977,17.70400047302246,0
2004-07-12,17.687999725341797,17.718000411987305,17.687999725341797,17.718000411987305,0
2004-07-13,17.711000442504883,17.711000442504883,17.711000442504883,17.711000442504883,0
2004-07-14,17.708999633789062,17.708999633789062,17.708999633789062,17.708999633789062,0
2004-07-15,17.70599937438965,17.746000289916992,17.68199920654297,17.746000289916992,0
2004-07-16,17.708999633789062,17.708999633789062,17.708999633789062,17.708999633789062,0
2004-07-19,17.731000900268555,17.731000900268555,17.731000900268555,17.731000900268555,0
2004-07-20,17.74799919128418,17.74799919128418,17.74799919128418,17.74799919128418,0
2004-07-21,17.724000930786133,17.724000930786133,17.724000930786133,17.724000930786133,0
2004-07-22,17.724000930786133,17.724000930786133,17.724000930786133,17.724000930786133,0
2004-07-23,17.733999252319336,17.733999252319336,17.733999252319336,17.733999252319336,0
2004-07-26,17.815000534057617,17.815000534057617,17.746000289916992,17.746000289916992,0
2004-07-27,17.73699951171875,17.73699951171875,17.73699951171875,17.73699951171875,0
2004-07-28,17.90999984741211,17.90999984741211,17.68899917602539,17.68899917602539,0
2004-07-29,17.73699951171875,17.73699951171875,17.73699951171875,17.73699951171875,0
2004-07-30,17.75,17.75,17.75,17.75,0
2004-08-02,17.76099967956543,17.76099967956543,17.76099967956543,17.76099967956543,0
2004-08-03,17.739999771118164,17.739999771118164,17.739999771118164,17.739999771118164,0
2004-08-04,17.742000579833984,17.742000579833984,17.742000579833984,17.742000579833984,0
2004-08-05,17.76099967956543,17.76099967956543,17.76099967956543,17.76099967956543,0
2004-08-06,17.72800064086914,17.777999877929688,17.72800064086914,17.777999877929688,0
2004-08-09,17.795000076293945,17.795000076293945,17.795000076293945,17.795000076293945,0
2004-08-10,17.791000366210938,17.791000366210938,17.791000366210938,17.791000366210938,0
2004-08-11,17.795000076293945,17.795000076293945,17.795000076293945,17.795000076293945,0
